user_id,sex,city,constellation
14966,1,6301949,天秤座
14978,0,6412149,水瓶座
14981,0,6412149,天蝎座
14985,1,6411949,水瓶座
14987,0,6281949,白羊座
14997,1,6281949,天秤座
15008,1,6412149,天秤座
15018,1,6281949,白羊座
15023,0,6301949,天蝎座
15025,0,6412149,处女座
15029,0,6411949,狮子座
15031,0,6412149,处女座
15032,1,6581949,处女座
15034,0,6581949,处女座
15046,1,6281949,狮子座
15051,0,6481949,摩羯座
15054,0,6281949,巨蟹座
15057,1,6412149,天秤座
15060,0,6411949,天蝎座
15064,1,6281949,巨蟹座
15074,1,6281949,双鱼座
15084,0,6412149,天秤座
15085,0,6481949,摩羯座
15090,1,6281949,狮子座
15094,1,6081949,水瓶座
15096,0,6301949,射手座
15103,0,6301949,摩羯座
15106,1,6412149,双鱼座
15111,0,6412149,水瓶座
15117,1,6281949,巨蟹座
15129,0,6481949,天秤座
15130,0,6281949,摩羯座
15131,1,6281949,摩羯座
15135,1,6411949,处女座
15140,0,6411949,双鱼座
15148,1,6081949,金牛座
15150,1,6581949,水瓶座
15156,0,6412149,处女座
15161,1,6411949,处女座
15162,0,6481949,水瓶座
15166,0,6481949,狮子座
15167,1,6481949,双子座
15170,0,6412149,水瓶座
15175,1,6281949,狮子座
15180,1,6281949,双鱼座
15187,0,6301949,摩羯座
15216,0,6412149,双鱼座
15234,0,6581949,天秤座
15236,1,6411949,金牛座
15239,0,6412149,双子座
15240,0,6481949,双鱼座
15246,0,6411949,白羊座
15247,0,6081949,狮子座
15252,1,6412149,双鱼座
15253,1,6481949,双子座
15259,0,6081949,天蝎座
15262,1,6481949,巨蟹座
15268,0,6081949,射手座
15276,1,6411949,水瓶座
15277,1,6412149,天蝎座
15294,1,6411949,处女座
15297,0,6412149,双子座
15305,1,6411949,摩羯座
15312,0,6301949,金牛座
15319,0,6301949,摩羯座
15333,0,6412149,双子座
15334,0,6281949,巨蟹座
15336,1,6081949,天秤座
15341,1,6301949,巨蟹座
15350,1,6301949,天蝎座
15357,1,6081949,天秤座
15363,0,6412149,白羊座
15366,1,6301949,射手座
15371,1,6481949,摩羯座
15373,0,6301949,巨蟹座
15375,1,6581949,处女座
15378,1,6581949,金牛座
15380,1,6581949,天蝎座
15381,1,6581949,双子座
15397,1,6281949,天蝎座
15401,0,6081949,金牛座
15407,0,6301949,天秤座
15408,0,6281949,金牛座
15410,1,6411949,双鱼座
15412,1,6301949,摩羯座
15422,0,6481949,天蝎座
15427,0,6081949,双子座
15432,1,6411949,双子座
15435,0,6412149,射手座
15450,1,6581949,双鱼座
15451,1,6081949,处女座
15456,1,6481949,白羊座
15458,1,6411949,巨蟹座
15462,1,6411949,天秤座
15469,1,6411949,巨蟹座
15479,1,6412149,狮子座
15486,1,6481949,金牛座
15490,0,6412149,巨蟹座
15492,0,6081949,白羊座
15494,1,6281949,白羊座
15499,0,6081949,白羊座
15503,0,6281949,巨蟹座
15513,0,6411949,处女座
15518,1,6581949,天秤座
15522,1,6081949,巨蟹座
15525,0,6411949,白羊座
15531,0,6081949,水瓶座
15532,1,6281949,天蝎座
15540,1,6412149,射手座
15550,1,6281949,金牛座
15551,1,6411949,水瓶座
15558,1,6481949,天蝎座
15560,1,6301949,巨蟹座
15564,1,6581949,天秤座
15566,1,6412149,狮子座
15568,1,6581949,水瓶座
15574,1,6081949,天蝎座
15576,1,6301949,射手座
15578,0,6081949,处女座
15580,0,6411949,射手座
15590,1,6412149,天蝎座
15592,1,6281949,天秤座
15593,1,6481949,射手座
15594,1,6301949,水瓶座
15601,0,6581949,白羊座
15605,1,6301949,双鱼座
15606,1,6481949,天秤座
15618,1,6581949,摩羯座
15633,1,6581949,狮子座
15634,1,6281949,金牛座
15644,0,6411949,白羊座
15646,0,6411949,狮子座
15650,0,6581949,处女座
15651,0,6281949,处女座
15653,1,6411949,摩羯座
15659,0,6081949,处女座
15660,1,6481949,射手座
15665,0,6281949,射手座
15668,1,6411949,双子座
15669,1,6081949,巨蟹座
15671,1,6581949,水瓶座
15672,1,6081949,双鱼座
15675,1,6301949,摩羯座
15683,0,6481949,天秤座
15687,0,6281949,金牛座
15694,1,6481949,天秤座
15700,0,6412149,摩羯座
15703,1,6411949,天秤座
15704,0,6411949,处女座
15712,1,6281949,金牛座
15718,0,6081949,狮子座
15723,0,6411949,金牛座
15734,1,6412149,狮子座
15735,0,6411949,狮子座
15742,1,6411949,双子座
15745,1,6411949,射手座
15746,0,6411949,射手座
15751,1,6481949,金牛座
15757,1,6412149,射手座
15768,1,6301949,狮子座
15772,1,6281949,天蝎座
15773,1,6481949,射手座
15777,0,6412149,双鱼座
15778,0,6081949,狮子座
15788,1,6411949,射手座
15802,1,6411949,双子座
15817,1,6301949,双鱼座
15837,1,6301949,白羊座
15838,1,6081949,天蝎座
15840,1,6281949,双鱼座
15842,0,6412149,双鱼座
15843,0,6481949,巨蟹座
15861,0,6281949,水瓶座
15865,1,6281949,金牛座
15868,0,6412149,双鱼座
15873,0,6411949,狮子座
15913,0,6481949,双子座
15928,0,6411949,处女座
15939,1,6301949,处女座
15945,1,6081949,天秤座
15956,1,6412149,处女座
15957,1,6301949,金牛座
15960,1,6281949,巨蟹座
15962,0,6411949,金牛座
15965,0,6581949,摩羯座
15968,1,6412149,巨蟹座
15971,0,6081949,双鱼座
15976,1,6081949,射手座
15992,1,6281949,白羊座
15996,0,6411949,金牛座
16006,0,6301949,白羊座
16009,1,6281949,天蝎座
16012,1,6281949,双子座
16019,1,6081949,白羊座
16023,1,6412149,双鱼座
16026,0,6281949,水瓶座
16029,0,6411949,双鱼座
16031,1,6281949,双鱼座
16035,1,6412149,金牛座
16036,1,6301949,双鱼座
16039,1,6281949,天秤座
16042,0,6411949,摩羯座
16051,0,6281949,天秤座
16056,1,6281949,白羊座
16064,1,6281949,天蝎座
16068,0,6412149,金牛座
16069,0,6081949,双子座
16070,1,6412149,处女座
16072,1,6281949,金牛座
16079,0,6281949,天秤座
16082,0,6412149,射手座
16085,1,6281949,双子座
16088,0,6481949,天秤座
16094,0,6301949,射手座
16098,1,6411949,巨蟹座
16102,1,6301949,金牛座
16103,1,6411949,处女座
16105,0,6411949,双子座
16106,0,6412149,双子座
16119,1,6412149,射手座
16120,1,6281949,狮子座
16124,0,6411949,金牛座
16129,1,6481949,白羊座
16135,0,6412149,双鱼座
16141,1,6412149,水瓶座
16144,1,6301949,金牛座
16148,0,6412149,白羊座
16151,0,6411949,天蝎座
16175,0,6301949,处女座
16180,0,6281949,天秤座
16207,0,6081949,射手座
16209,1,6281949,天蝎座
16211,1,6081949,金牛座
16216,1,6412149,金牛座
16231,1,6281949,双鱼座
16235,0,6481949,双子座
16237,1,6081949,狮子座
16240,0,6281949,天秤座
16245,1,6411949,天秤座
16246,0,6301949,射手座
16249,0,6281949,狮子座
16256,1,6301949,摩羯座
16258,1,6301949,射手座
16260,1,6281949,水瓶座
16267,1,6081949,天秤座
16268,1,6412149,天秤座
16275,0,6412149,狮子座
16278,1,6412149,狮子座
16282,0,6281949,狮子座
16290,0,6281949,白羊座
16292,1,6412149,巨蟹座
16293,0,6081949,巨蟹座
16296,0,6481949,水瓶座
16297,1,6281949,天秤座
16306,0,6412149,双鱼座
16308,1,6412149,射手座
16309,0,6581949,摩羯座
16311,0,6581949,摩羯座
16318,0,6081949,天蝎座
16328,1,6412149,双鱼座
16333,0,6481949,双鱼座
16336,0,6412149,天秤座
16337,1,6412149,双鱼座
16340,0,6081949,射手座
16345,0,6081949,天蝎座
16346,1,6281949,天秤座
16352,0,6412149,天秤座
16353,0,6281949,狮子座
16354,0,6301949,金牛座
16362,0,6301949,巨蟹座
16365,0,6081949,水瓶座
16367,1,6411949,处女座
16372,0,6481949,金牛座
16373,1,6081949,天蝎座
16380,1,6281949,狮子座
16389,1,6081949,巨蟹座
16392,1,6281949,天秤座
16396,0,6481949,金牛座
16408,0,6411949,狮子座
16409,0,6081949,射手座
16417,0,6281949,巨蟹座
16422,0,6411949,处女座
16428,1,6412149,射手座
16430,1,6301949,白羊座
16431,0,6301949,天秤座
16434,1,6301949,双子座
16436,0,6301949,水瓶座
16438,1,6281949,射手座
16440,1,6281949,水瓶座
16441,1,6411949,双鱼座
16442,0,6412149,狮子座
16445,1,6411949,狮子座
16453,0,6301949,水瓶座
16470,1,6081949,巨蟹座
16474,1,6411949,射手座
16475,0,6281949,射手座
16476,1,6281949,天秤座
16478,1,6412149,射手座
16498,0,6301949,天秤座
16499,1,6412149,射手座
16518,1,6412149,摩羯座
16525,0,6281949,巨蟹座
16533,0,6411949,处女座
16538,1,6411949,摩羯座
16540,1,6281949,白羊座
16552,1,6081949,白羊座
16562,1,6281949,射手座
16568,0,6301949,双子座
16573,1,6301949,水瓶座
16574,0,6412149,射手座
16584,0,6281949,摩羯座
16585,1,6301949,金牛座
16587,1,6281949,双鱼座
16590,0,6411949,天蝎座
16591,1,6411949,狮子座
16594,0,6301949,天秤座
16597,1,6081949,天蝎座
16601,1,6412149,射手座
16615,0,6481949,双子座
16617,0,6301949,天蝎座
16618,1,6281949,白羊座
16626,1,6411949,天蝎座
16629,1,6281949,巨蟹座
16630,1,6281949,白羊座
16656,1,6301949,处女座
16658,1,6301949,天秤座
16665,1,6301949,白羊座
16670,1,6301949,狮子座
16671,1,6281949,摩羯座
16672,1,6412149,射手座
16677,0,6412149,射手座
16678,1,6281949,白羊座
16681,1,6481949,天秤座
16685,0,6481949,水瓶座
16689,0,6281949,天秤座
16693,0,6412149,射手座
16695,1,6412149,巨蟹座
16710,1,6411949,处女座
16712,1,6581949,狮子座
16713,1,6281949,射手座
16714,0,6412149,天蝎座
16716,0,6581949,处女座
16721,1,6481949,白羊座
16722,1,6581949,处女座
16725,1,6412149,天蝎座
16726,1,6301949,狮子座
16728,1,6581949,天蝎座
16731,1,6581949,狮子座
16744,0,6481949,巨蟹座
16746,0,6281949,摩羯座
16748,0,6081949,双子座
16752,1,6411949,处女座
16753,0,6481949,摩羯座
16754,0,6281949,狮子座
16758,0,6081949,巨蟹座
16764,0,6301949,天蝎座
16765,1,6412149,双子座
16766,1,6411949,摩羯座
16768,0,6411949,金牛座
16769,0,6411949,天秤座
16772,0,6081949,天秤座
16789,0,6281949,狮子座
16794,1,6411949,射手座
16796,1,6481949,白羊座
16798,1,6281949,巨蟹座
16800,1,6411949,天秤座
16802,1,6281949,白羊座
16803,1,6411949,双子座
16806,1,6481949,摩羯座
16811,0,6301949,双子座
16819,1,6481949,巨蟹座
16821,0,6081949,天蝎座
16826,0,6301949,双子座
16842,0,6281949,天蝎座
16843,0,6481949,射手座
16858,0,6281949,狮子座
16861,1,6412149,摩羯座
16865,0,6081949,双鱼座
16875,1,6081949,天秤座
16881,1,6581949,狮子座
16884,0,6581949,处女座
16903,0,6412149,巨蟹座
16909,0,6412149,白羊座
16913,1,6412149,双子座
16917,1,6412149,摩羯座
16920,1,6411949,天秤座
16923,1,6412149,双鱼座
16926,1,6281949,摩羯座
16935,1,6412149,巨蟹座
16936,1,6081949,巨蟹座
16956,0,6412149,白羊座
16962,0,6411949,天秤座
16967,0,6481949,天蝎座
16979,1,6412149,金牛座
16981,1,6301949,摩羯座
16984,0,6411949,天秤座
16987,0,6081949,射手座
16993,1,6581949,摩羯座
16994,0,6281949,水瓶座
17016,1,6481949,处女座
17024,1,6301949,射手座
17028,0,6081949,天蝎座
17029,1,6281949,双鱼座
17031,0,6281949,金牛座
17039,1,6281949,狮子座
17047,1,6411949,天秤座
17059,0,6412149,处女座
17060,0,6411949,白羊座
17068,1,6301949,射手座
17069,0,6481949,天蝎座
17080,1,6411949,金牛座
17081,0,6081949,天秤座
17082,0,6081949,水瓶座
17084,1,6481949,射手座
17091,0,6581949,白羊座
17094,1,6481949,处女座
17097,1,6081949,处女座
17100,0,6411949,白羊座
17103,0,6412149,狮子座
17104,1,6481949,水瓶座
17119,0,6081949,天秤座
17124,1,6281949,金牛座
17128,1,6081949,双子座
17129,1,6301949,金牛座
17131,1,6281949,双子座
17144,1,6581949,巨蟹座
17147,1,6281949,水瓶座
17149,1,6281949,狮子座
17153,1,6412149,白羊座
17155,0,6412149,射手座
17174,1,6581949,双子座
17175,1,6281949,射手座
17179,0,6281949,水瓶座
17185,0,6081949,白羊座
17186,1,6412149,双鱼座
17198,1,6581949,天秤座
17199,0,6411949,狮子座
17203,0,6081949,处女座
17214,1,6281949,摩羯座
17216,1,6481949,天秤座
17220,0,6281949,巨蟹座
17221,0,6581949,天秤座
17226,1,6281949,射手座
17234,1,6081949,天蝎座
17236,0,6412149,天秤座
17242,0,6301949,射手座
17246,1,6481949,天蝎座
17247,0,6301949,白羊座
17248,1,6281949,金牛座
17249,1,6281949,狮子座
17262,0,6301949,水瓶座
17263,1,6281949,双鱼座
17277,0,6281949,双鱼座
17280,1,6481949,双子座
17284,0,6411949,水瓶座
17287,1,6412149,处女座
17290,1,6301949,白羊座
17292,0,6411949,天秤座
17295,1,6411949,天秤座
17300,0,6281949,处女座
17306,1,6411949,摩羯座
17311,1,6281949,天秤座
17312,1,6412149,巨蟹座
17314,1,6081949,射手座
17322,1,6281949,摩羯座
17336,0,6411949,巨蟹座
17351,1,6281949,水瓶座
17359,0,6281949,巨蟹座
17361,1,6412149,双子座
17364,1,6081949,天蝎座
17369,0,6281949,天蝎座
17370,0,6081949,白羊座
17378,1,6081949,白羊座
17390,1,6581949,狮子座
17394,0,6481949,射手座
17400,0,6081949,狮子座
17403,1,6081949,白羊座
17418,1,6411949,天秤座
17424,1,6481949,双子座
17426,0,6411949,双子座
17431,1,6412149,狮子座
17436,1,6581949,摩羯座
17450,0,6281949,巨蟹座
17460,1,6581949,天秤座
17464,1,6281949,巨蟹座
17465,1,6412149,巨蟹座
17474,0,6281949,处女座
17475,0,6581949,天蝎座
17476,1,6412149,水瓶座
17478,0,6281949,狮子座
17480,1,6581949,天蝎座
17484,0,6412149,金牛座
17494,1,6281949,金牛座
17495,1,6281949,巨蟹座
17500,1,6081949,射手座
17509,0,6412149,白羊座
17510,1,6411949,狮子座
17512,0,6411949,双鱼座
17519,1,6411949,天蝎座
17520,0,6411949,摩羯座
17527,0,6412149,双鱼座
17530,0,6481949,摩羯座
17531,1,6281949,巨蟹座
17534,1,6281949,处女座
17537,0,6412149,巨蟹座
17544,0,6411949,天蝎座
17553,0,6411949,水瓶座
17583,0,6411949,白羊座
17588,1,6412149,天秤座
17604,1,6301949,摩羯座
17614,1,6281949,水瓶座
17617,0,6481949,处女座
17626,0,6411949,射手座
17628,0,6301949,水瓶座
17633,1,6081949,天秤座
17635,1,6301949,金牛座
17637,0,6081949,天秤座
17642,0,6481949,射手座
17643,1,6081949,天蝎座
17668,0,6281949,狮子座
17676,1,6412149,双鱼座
17679,0,6412149,巨蟹座
17680,1,6411949,射手座
17682,0,6412149,天秤座
17683,1,6301949,射手座
17685,1,6281949,水瓶座
17687,1,6281949,水瓶座
17699,1,6481949,天秤座
17701,0,6412149,水瓶座
17706,0,6281949,水瓶座
17710,1,6301949,狮子座
17712,1,6281949,处女座
17715,0,6301949,天秤座
17721,1,6412149,双鱼座
17726,1,6281949,摩羯座
17732,1,6301949,双鱼座
17733,1,6411949,天秤座
17745,1,6411949,巨蟹座
17746,1,6411949,处女座
17751,0,6412149,处女座
17771,1,6281949,水瓶座
17774,1,6081949,白羊座
17775,0,6281949,天秤座
17779,0,6281949,巨蟹座
17788,0,6411949,双鱼座
17792,1,6411949,狮子座
17793,0,6581949,金牛座
17801,1,6081949,处女座
17810,1,6281949,天蝎座
17817,1,6411949,水瓶座
17822,0,6081949,天秤座
17825,1,6412149,狮子座
17827,0,6581949,双子座
17828,0,6411949,摩羯座
17854,1,6301949,金牛座
17855,1,6281949,巨蟹座
17859,1,6281949,双鱼座
17870,0,6081949,双鱼座
17875,0,6412149,金牛座
17894,0,6412149,狮子座
17897,1,6301949,双子座
17903,1,6412149,天蝎座
17911,1,6481949,双子座
17924,0,6081949,天秤座
17926,1,6301949,水瓶座
17931,1,6081949,天蝎座
17941,0,6412149,水瓶座
17961,0,6411949,狮子座
17962,0,6481949,天秤座
17967,0,6412149,狮子座
17969,1,6412149,射手座
17970,1,6411949,巨蟹座
17974,1,6301949,双子座
17978,1,6411949,摩羯座
17980,1,6301949,摩羯座
17985,1,6281949,金牛座
17986,0,6411949,狮子座
17987,1,6412149,金牛座
17988,1,6411949,双子座
17992,1,6301949,摩羯座
17993,1,6281949,双子座
17994,0,6081949,双子座
17996,1,6281949,天蝎座
17999,1,6581949,水瓶座
18013,0,6281949,天秤座
18036,1,6412149,摩羯座
18039,0,6481949,金牛座
18042,0,6301949,巨蟹座
18050,0,6081949,天蝎座
18051,0,6081949,天蝎座
18052,0,6081949,天秤座
18054,1,6411949,天秤座
18069,0,6081949,天蝎座
18074,0,6081949,狮子座
18087,1,6412149,射手座
18088,0,6412149,巨蟹座
18094,1,6412149,水瓶座
18100,1,6301949,天蝎座
18101,0,6281949,双鱼座
18103,1,6281949,天秤座
18106,0,6581949,射手座
18111,0,6281949,双子座
18116,1,6412149,射手座
18117,0,6581949,巨蟹座
18119,1,6411949,双子座
18120,1,6411949,水瓶座
18122,0,6301949,天秤座
18126,0,6481949,水瓶座
18129,0,6412149,金牛座
18140,1,6411949,白羊座
18145,1,6581949,双子座
18146,1,6412149,狮子座
18152,0,6081949,摩羯座
18153,0,6411949,射手座
18163,0,6411949,处女座
18165,0,6301949,双子座
18166,0,6301949,双鱼座
18188,0,6281949,天蝎座
18195,1,6481949,天蝎座
18197,1,6281949,天蝎座
18204,0,6281949,天秤座
18207,0,6581949,水瓶座
18209,0,6081949,金牛座
18211,1,6581949,摩羯座
18216,1,6301949,摩羯座
18224,1,6281949,处女座
18225,1,6411949,双鱼座
18233,0,6081949,摩羯座
18234,0,6281949,水瓶座
18238,0,6081949,狮子座
18249,1,6581949,天秤座
18251,1,6412149,射手座
18252,0,6411949,摩羯座
18253,1,6281949,水瓶座
18260,0,6411949,天秤座
18264,1,6081949,处女座
18265,0,6412149,金牛座
18276,0,6411949,天蝎座
18284,0,6412149,天蝎座
18297,1,6412149,天秤座
18300,0,6081949,摩羯座
18301,1,6081949,水瓶座
18304,1,6481949,摩羯座
18307,0,6281949,天蝎座
18315,1,6412149,天秤座
18324,1,6301949,狮子座
18344,1,6411949,双鱼座
18345,1,6581949,射手座
18346,0,6281949,处女座
18353,0,6281949,处女座
18354,0,6411949,巨蟹座
18360,0,6281949,金牛座
18366,1,6281949,狮子座
18374,0,6412149,狮子座
18375,1,6411949,双子座
18392,0,6481949,双鱼座
18393,1,6281949,射手座
18399,1,6411949,水瓶座
18401,1,6081949,天蝎座
18405,1,6412149,巨蟹座
18408,0,6281949,射手座
18413,1,6581949,水瓶座
18419,1,6481949,狮子座
18420,1,6301949,狮子座
18424,0,6281949,天秤座
18429,1,6281949,狮子座
18433,0,6081949,水瓶座
18435,0,6081949,白羊座
18442,0,6581949,天蝎座
18453,1,6481949,双鱼座
18456,1,6301949,射手座
18464,0,6081949,天蝎座
18476,0,6081949,金牛座
18480,0,6281949,处女座
18483,1,6481949,水瓶座
18485,1,6412149,射手座
18487,1,6481949,白羊座
18491,1,6301949,天秤座
18501,1,6481949,处女座
18503,0,6081949,射手座
18519,1,6281949,白羊座
18521,1,6411949,射手座
18523,0,6411949,处女座
18529,0,6481949,巨蟹座
18531,0,6301949,水瓶座
18535,0,6481949,狮子座
18541,0,6412149,狮子座
18547,1,6481949,处女座
18548,1,6412149,摩羯座
18551,0,6281949,狮子座
18555,1,6281949,双子座
18559,1,6481949,处女座
18566,1,6301949,狮子座
18568,1,6301949,摩羯座
18569,1,6281949,天蝎座
18576,1,6581949,处女座
18581,0,6481949,摩羯座
18587,0,6481949,摩羯座
18592,1,6081949,巨蟹座
18597,1,6412149,水瓶座
18613,1,6481949,白羊座
18614,0,6301949,双鱼座
18615,0,6301949,射手座
18616,1,6411949,水瓶座
18622,0,6081949,白羊座
18634,1,6301949,水瓶座
18638,0,6301949,巨蟹座
18640,0,6281949,白羊座
18641,0,6301949,白羊座
18645,1,6581949,双子座
18646,0,6411949,处女座
18647,0,6412149,金牛座
18649,0,6412149,水瓶座
18666,1,6481949,白羊座
18668,1,6081949,双鱼座
18671,0,6281949,狮子座
18682,0,6081949,狮子座
18688,0,6281949,摩羯座
18697,0,6081949,天秤座
18700,0,6411949,巨蟹座
18701,1,6281949,摩羯座
18702,1,6412149,水瓶座
18711,0,6281949,双子座
18714,0,6412149,水瓶座
18716,0,6412149,双鱼座
18719,0,6281949,射手座
18722,1,6412149,摩羯座
18726,1,6081949,狮子座
18728,1,6281949,射手座
18731,1,6481949,射手座
18739,1,6281949,天蝎座
18745,0,6412149,巨蟹座
18763,1,6301949,天蝎座
18767,1,6281949,金牛座
18770,1,6411949,射手座
18777,0,6412149,天秤座
18784,0,6281949,白羊座
18793,0,6081949,白羊座
18801,1,6281949,天秤座
18804,1,6411949,双子座
18808,0,6411949,狮子座
18812,0,6481949,射手座
18820,0,6481949,双鱼座
18828,1,6411949,金牛座
18840,1,6411949,巨蟹座
18844,1,6081949,水瓶座
18854,0,6281949,摩羯座
18858,1,6412149,狮子座
18859,1,6581949,处女座
18868,1,6411949,天秤座
18869,0,6481949,处女座
18873,1,6412149,天秤座
18876,0,6412149,双鱼座
18882,0,6081949,双鱼座
18887,1,6481949,金牛座
18891,1,6301949,金牛座
18898,0,6411949,白羊座
18911,1,6412149,白羊座
18913,1,6411949,金牛座
18915,1,6411949,白羊座
18916,1,6412149,天秤座
18921,1,6412149,水瓶座
18927,0,6411949,水瓶座
18929,1,6281949,处女座
18931,0,6281949,摩羯座
18935,0,6412149,白羊座
18937,1,6411949,白羊座
18939,0,6281949,处女座
18943,0,6412149,水瓶座
18953,0,6581949,水瓶座
18962,0,6411949,水瓶座
18971,0,6412149,狮子座
18972,1,6281949,天秤座
18982,0,6301949,金牛座
18983,1,6281949,天蝎座
18994,0,6412149,双鱼座
18995,1,6481949,巨蟹座
18998,1,6581949,巨蟹座
18999,0,6081949,处女座
19002,1,6481949,双子座
19009,0,6411949,处女座
19010,0,6281949,水瓶座
19027,0,6301949,天蝎座
19042,0,6412149,摩羯座
19046,0,6412149,天秤座
19051,0,6412149,水瓶座
19053,1,6581949,双子座
19055,0,6301949,双鱼座
19059,1,6481949,双子座
19060,1,6411949,处女座
19068,0,6411949,处女座
19069,0,6581949,双子座
19071,0,6481949,天秤座
19074,0,6281949,水瓶座
19076,1,6411949,白羊座
19078,0,6281949,双子座
19079,1,6412149,金牛座
19081,1,6281949,射手座
19085,1,6281949,天蝎座
19086,1,6281949,射手座
19093,1,6411949,双鱼座
19100,1,6411949,射手座
19102,0,6581949,双子座
19107,1,6081949,处女座
19110,1,6281949,巨蟹座
19111,0,6411949,处女座
19117,0,6281949,射手座
19120,1,6411949,白羊座
19123,1,6301949,巨蟹座
19138,1,6481949,巨蟹座
19140,1,6281949,双鱼座
19146,1,6081949,白羊座
19148,1,6411949,金牛座
19158,1,6411949,天蝎座
19159,0,6281949,白羊座
19160,0,6081949,双鱼座
19161,0,6081949,射手座
19167,1,6281949,处女座
19169,1,6301949,处女座
19173,0,6411949,双鱼座
19178,1,6412149,狮子座
19179,1,6481949,双鱼座
19181,1,6301949,双鱼座
19186,1,6412149,射手座
19192,1,6301949,天蝎座
19193,0,6481949,水瓶座
19210,1,6481949,摩羯座
19213,0,6281949,天秤座
19214,1,6081949,双子座
19220,1,6281949,天蝎座
19221,1,6301949,水瓶座
19229,0,6081949,天秤座
19232,1,6581949,水瓶座
19233,0,6081949,巨蟹座
19238,0,6481949,巨蟹座
19239,1,6581949,天蝎座
19243,0,6301949,水瓶座
19244,0,6301949,天蝎座
19248,0,6301949,水瓶座
19256,1,6081949,水瓶座
19263,0,6081949,金牛座
19269,1,6281949,天蝎座
19275,1,6411949,天蝎座
19285,1,6581949,狮子座
19286,1,6081949,巨蟹座
19289,0,6281949,天蝎座
19292,0,6411949,天蝎座
19294,0,6281949,天蝎座
19301,0,6481949,处女座
19305,1,6281949,天秤座
19306,0,6301949,天秤座
19318,0,6301949,双鱼座
19321,0,6081949,双子座
19323,1,6411949,射手座
19337,1,6412149,天秤座
19340,1,6281949,水瓶座
19341,0,6301949,巨蟹座
19350,0,6411949,天秤座
19353,1,6412149,狮子座
19361,0,6581949,金牛座
19367,0,6301949,射手座
19380,0,6301949,双鱼座
19396,0,6281949,双鱼座
19400,1,6411949,狮子座
19401,1,6411949,双子座
19408,0,6281949,射手座
19409,0,6411949,双鱼座
19418,0,6281949,狮子座
19425,0,6411949,巨蟹座
19430,1,6081949,金牛座
19433,1,6301949,狮子座
19434,0,6081949,处女座
19436,1,6411949,水瓶座
19440,1,6081949,巨蟹座
19442,0,6081949,摩羯座
19443,1,6412149,双鱼座
19450,1,6412149,处女座
19451,0,6411949,射手座
19461,1,6081949,水瓶座
19462,0,6581949,射手座
19464,0,6412149,天秤座
19465,1,6411949,天秤座
19470,0,6281949,金牛座
19472,0,6281949,双子座
19476,0,6301949,天蝎座
19488,0,6081949,双鱼座
19490,1,6281949,双鱼座
19493,0,6412149,白羊座
19508,1,6481949,巨蟹座
19516,0,6481949,水瓶座
19517,1,6411949,金牛座
19519,1,6412149,处女座
19523,1,6412149,天蝎座
19524,0,6081949,狮子座
19527,1,6411949,巨蟹座
19536,1,6412149,天蝎座
19546,0,6411949,射手座
19548,1,6301949,水瓶座
19556,0,6081949,处女座
19568,1,6412149,狮子座
19571,0,6412149,天蝎座
19577,1,6412149,射手座
19581,0,6281949,双子座
19582,1,6281949,白羊座
19597,1,6412149,白羊座
19601,1,6081949,双鱼座
19603,0,6411949,狮子座
19605,1,6411949,狮子座
19610,1,6481949,处女座
19611,1,6081949,巨蟹座
19619,0,6281949,处女座
19632,1,6412149,双子座
19636,1,6481949,处女座
19642,1,6301949,白羊座
19659,0,6281949,白羊座
19660,1,6281949,白羊座
19661,1,6412149,处女座
19663,1,6481949,金牛座
19666,1,6281949,处女座
19667,1,6081949,天蝎座
19672,0,6081949,水瓶座
19675,1,6411949,天蝎座
19678,1,6081949,金牛座
19685,0,6481949,金牛座
19692,0,6081949,射手座
19700,1,6411949,双鱼座
19701,1,6411949,白羊座
19703,1,6411949,天蝎座
19706,0,6301949,处女座
19715,1,6412149,射手座
19723,0,6081949,天蝎座
19725,0,6481949,处女座
19731,1,6411949,金牛座
19735,0,6301949,射手座
19737,1,6281949,天秤座
19738,0,6281949,金牛座
19740,1,6411949,双鱼座
19741,0,6281949,处女座
19743,0,6301949,狮子座
19744,0,6481949,天蝎座
19747,0,6281949,金牛座
19749,0,6081949,狮子座
19750,0,6412149,巨蟹座
19751,0,6412149,天秤座
19756,1,6081949,巨蟹座
19758,0,6481949,天蝎座
19768,1,6081949,巨蟹座
19770,1,6411949,天秤座
19772,0,6301949,水瓶座
19773,1,6411949,狮子座
19776,0,6411949,双鱼座
19778,0,6281949,双鱼座
19780,1,6581949,狮子座
19782,0,6281949,天秤座
19783,0,6581949,处女座
19797,1,6411949,双鱼座
19800,0,6281949,摩羯座
19804,1,6411949,双子座
19810,1,6412149,巨蟹座
19811,0,6481949,射手座
19816,1,6481949,狮子座
19829,1,6411949,双鱼座
19830,0,6081949,双鱼座
19835,1,6412149,白羊座
19845,1,6081949,巨蟹座
19858,0,6411949,摩羯座
19861,1,6301949,巨蟹座
19866,0,6081949,射手座
19872,1,6301949,双鱼座
19876,0,6281949,金牛座
19882,0,6412149,白羊座
19885,0,6081949,水瓶座
19888,1,6281949,摩羯座
19890,0,6481949,巨蟹座
19897,1,6081949,天秤座
19904,0,6081949,白羊座
19905,1,6411949,狮子座
19911,1,6411949,白羊座
19913,1,6081949,双鱼座
19925,0,6412149,水瓶座
19930,1,6411949,摩羯座
